# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      1      0     4.29186152455551E-07   4.29186152455551E-07
    2      1      1     2.29113525888629E-12   4.58227051777258E-12
    3      2      1     7.64397286929243E-16   2.29319186078773E-15
    4      2      2     1.73746863694722E-01   6.94987454778888E-01
    6      3      3     4.76253779622665E-17   2.85752267773599E-16
    7      3      4     2.12996281787335E-15   1.49097397251135E-14
    9      4      5     7.45648703215393E-16   6.71083832893853E-15
   10      5      5     1.32897103790604E-19   1.32897103790604E-18
   11      5      6     1.06364031001905E-15   1.17000434102095E-14
   12      6      6     5.27185107273315E-07   6.32622128727979E-06
   13      6      7     1.99941698899547E-11   2.59924208569412E-10
   14      7      7     2.71018845909426E-14   3.79426384273197E-13
   15      7      8     1.14592276236715E-16   1.71888414355073E-15
   16      8      8     7.65585862467531E-09   1.22493737994805E-07
   17      8      9     9.45013315394474E-13   1.60652263617061E-11
   18      8     10     2.52787721038102E-16   4.55017897868583E-15
   19      9     10     9.49260430841506E-18   1.80359481859886E-16
   20     10     10     7.05317802726039E-09   1.41063560545208E-07
   21     10     11     2.59347215746705E-12   5.44629153068081E-11
   22     10     12     1.26460548373540E-14   2.78213206421788E-13
   23     11     12     1.22609688595733E-12   2.82002283770186E-11
   24     12     12     5.87525158766069E-09   1.41006038103856E-07
   25     12     13     1.00972387376051E-09   2.52430968440128E-08
   26     12     14     1.85281524691146E-10   4.81731964196979E-09
   27     13     14     3.91290289692712E-10   1.05648378217032E-08
   28     14     14     9.80347713521107E-09   2.74497359785910E-07
   29     14     15     3.77934988246519E-09   1.09601146591491E-07
   30     14     16     1.52805175359757E-08   4.58415526079271E-07
   31     15     16     3.94502050351463E-09   1.22295635608954E-07
   32     16     16     6.74561797609076E-09   2.15859775234904E-07
   33     16     17     2.35651989905872E-09   7.77651566689378E-08
   34     16     18     1.18643156840065E-08   4.03386733256222E-07
   35     17     18     6.69140700619374E-09   2.34199245216781E-07
   36     16     20     3.03443363116760E-08   1.09239610722034E-06
   36     18     18     5.74656767192224E-12   2.06876436189201E-10
   37     17     20     7.98152394987742E-09   2.95316386145465E-07
   38     18     20     1.11950417099983E-08   4.25411584979936E-07
   39     19     20     4.10611195950920E-09   1.60138366420859E-07
   40     18     22     4.18180256766282E-08   1.67272102706513E-06
   40     19     21     4.12196727967167E-15   1.64878691186867E-13
   40     20     20     2.96814629414296E-15   1.18725851765719E-13
   41     19     22     4.32429466397465E-09   1.77296081222961E-07
   42     20     22     5.05796594416590E-08   2.12434569654968E-06
   43     20     23     5.05435189362805E-09   2.17337131426006E-07
   44     20     24     6.62267050623298E-09   2.91397502274251E-07
   45     21     24     1.36145766760340E-08   6.12655950421530E-07
   46     20     26     4.18687149809066E-08   1.92596088912170E-06
   46     22     24     2.30316510656494E-16   1.05945594901987E-14
   47     22     25     5.02082259674519E-08   2.35978662047024E-06
   48     20     28     3.92048872724384E-07   1.88183458907704E-05
   48     22     26     3.87460574750411E-14   1.85981075880197E-12
   49     22     27     1.26497203700932E-08   6.19836298134568E-07
   50     22     28     3.02592555762100E-07   1.51296277881050E-05
   50     23     27     4.68324408842662E-21   2.34162204421331E-19
   50     24     26     1.64668112647667E-23   8.23340563238334E-22
   51     23     28     6.77978698905422E-07   3.45769136441765E-05
   52     24     28     5.78022573903663E-07   3.00571738429905E-05
   53     24     29     2.96849478041709E-07   1.57330223362106E-05
   54     24     30     3.22515378214070E-08   1.74158304235598E-06
   55     25     30     1.84452865204216E-08   1.01449075862319E-06
   56     26     30     2.00450334408044E-06   1.12252187268505E-04
   57     26     31     5.65923821113669E-08   3.22576578034791E-06
   58     26     32     4.54520859216741E-08   2.63622098345710E-06
   59     27     32     5.16147212638807E-07   3.04526855456896E-05
   60     28     32     4.73316406371373E-08   2.83989843822824E-06
   61     28     33     3.21470670485562E-07   1.96097108996193E-05
   62     28     34     1.50370894939601E-07   9.32299548625527E-06
   63     29     34     9.52280315956483E-07   5.99936599052584E-05
   64     28     36     1.93970191094658E-06   1.24140922300581E-04
   64     30     34     4.29761763017034E-18   2.75047528330902E-16
   65     29     36     4.40770790195297E-07   2.86501013626943E-05
   66     30     36     2.35623954751052E-07   1.55511810135694E-05
   67     30     37     1.75738758580996E-06   1.17744968249268E-04
   68     30     38     2.86519069402648E-07   1.94832967193801E-05
   69     31     38     2.01762369639235E-08   1.39216035051072E-06
   70     30     40     3.41562274686378E-08   2.39093592280465E-06
   70     32     38     2.17160204729032E-14   1.52012143310322E-12
   71     31     40     3.86392198678184E-09   2.74338461061511E-07
   72     32     40     1.70494329902131E-09   1.22755917529534E-07
   73     32     41     8.15140968996965E-09   5.95052907367785E-07
   74     32     42     2.55788265103836E-07   1.89283316176839E-05
   75     33     42     1.64684099958238E-06   1.23513074968678E-04
   76     32     44     2.06666571344683E-05   1.57066594221959E-03
   76     34     42     1.75014822162055E-11   1.33011264843162E-09
   77     34     43     2.12797618850126E-05   1.63854166514597E-03
   78     34     44     2.05406129251234E-05   1.60216780815963E-03
   79     35     44     9.73698532281740E-06   7.69221840502575E-04
   80     34     46     3.05054068888185E-05   2.44043255110548E-03
   80     36     44     1.57261996714663E-20   1.25809597371731E-18
   81     35     46     2.01036935444554E-05   1.62839917710088E-03
   82     34     48     1.74412059546681E-05   1.43017888828279E-03
   82     36     46     1.79648218439861E-09   1.47311539120686E-07
   83     36     47     1.20427079379990E-06   9.99544758853921E-05
   84     36     48     1.26013154890177E-05   1.05851050107749E-03
   85     37     48     6.32009658801645E-06   5.37208209981398E-04
